student_id,age,region,enroll_date,exam_season,courses_enrolled,completed_assignments,completion_rate,login_frequency,last_activity_days_ago,forum_posts_count,dropout_score,label,label_multiclass,label_name
STU02666,17,Dubai,2024-02-12,0,3,3,0.2257,2.8,1,3,0.4228,1,1,at-risk
STU02667,23,Amman,2024-11-02,1,2,3,0.3308,2.75,4,2,0.4088,1,1,at-risk
STU02668,18,Baghdad,2024-07-28,0,6,14,0.4544,2.26,1,3,0.3834,1,1,at-risk
STU02669,32,Amman,2024-04-06,0,1,2,0.3506,3.83,16,6,0.2022,0,0,active
STU02670,18,Cairo,2024-12-29,0,3,5,0.3656,4.58,1,8,0.1648,0,0,active
STU02671,19,Cairo,2024-10-22,1,5,6,0.2213,1.29,13,1,0.7114,1,2,dropped
STU02672,23,Baghdad,2024-03-01,0,7,12,0.3374,4.64,14,2,0.1649,0,0,active
STU02673,23,Baghdad,2024-01-04,0,6,8,0.2666,3.36,1,3,0.3587,1,1,at-risk
STU02674,18,Tunis,2024-12-01,0,4,10,0.4823,7.66,22,13,0.3209,1,1,at-risk
STU02675,18,Dubai,2024-12-18,0,2,0,0.0,1.03,8,2,0.6194,1,2,dropped
STU02676,24,Beirut,2024-07-28,0,6,8,0.2782,2.14,5,6,0.5293,1,1,at-risk
STU02677,31,Beirut,2024-02-24,0,2,2,0.2055,0.22,2,1,0.7677,1,2,dropped
STU02678,32,Riyadh,2024-08-06,0,4,2,0.0933,0.38,1,0,0.6679,1,2,dropped
STU02679,23,Doha,2024-05-09,0,2,2,0.2283,0.43,20,1,0.7344,1,2,dropped
STU02680,20,Amman,2024-10-01,0,2,5,0.4848,7.82,6,11,0.1553,0,0,active
STU02681,24,Tunis,2024-10-16,1,5,6,0.221,1.34,8,1,0.8466,1,2,dropped
STU02682,26,Beirut,2024-11-09,0,2,0,0.0,0.76,1,1,0.6704,1,2,dropped
STU02683,20,Amman,2024-12-14,0,7,26,0.7535,6.31,29,10,0.272,0,0,active
STU02684,27,Tunis,2024-04-14,1,5,1,0.0586,1.69,17,3,0.6276,1,2,dropped
STU02685,22,Tunis,2024-10-09,0,7,9,0.2667,1.81,31,3,0.7328,1,2,dropped
STU02686,31,Baghdad,2024-09-04,0,5,7,0.2929,1.0,44,2,0.9031,1,2,dropped
STU02687,26,Riyadh,2024-07-08,0,7,4,0.1271,1.47,18,0,0.8003,1,2,dropped
STU02688,29,Baghdad,2024-10-11,0,2,2,0.243,2.92,16,3,0.4346,1,1,at-risk
STU02689,32,Casablanca,2024-05-09,0,1,5,0.9436,14.0,9,12,0.0,0,0,active
STU02690,27,Amman,2024-10-22,1,4,0,0.0,0.8,2,0,0.8906,1,2,dropped
STU02691,32,Beirut,2024-12-27,0,6,17,0.5589,5.24,3,5,0.0,0,0,active
STU02692,23,Tunis,2024-03-11,0,2,0,0.0,1.41,5,5,0.5668,1,1,at-risk
STU02693,24,Alexandria,2024-04-27,1,2,4,0.3918,4.5,4,1,0.2165,0,0,active
STU02694,37,Casablanca,2024-12-24,0,6,1,0.0401,0.32,1,1,0.5824,1,1,at-risk
STU02695,33,Riyadh,2024-02-21,0,5,10,0.413,9.64,2,14,0.0813,0,0,active
STU02696,26,Dubai,2024-09-17,0,7,0,0.0,0.41,1,0,0.5622,1,1,at-risk
STU02697,27,Tunis,2024-06-22,0,7,0,0.0,1.58,13,2,0.5196,1,1,at-risk
STU02698,17,Baghdad,2024-11-10,0,6,7,0.2386,4.41,9,6,0.2938,0,0,active
STU02699,26,Cairo,2024-03-23,0,2,4,0.3558,4.19,8,6,0.0494,0,0,active
STU02700,17,Tunis,2024-11-21,0,4,3,0.1657,2.14,1,2,0.4697,1,1,at-risk
STU02701,22,Cairo,2024-02-16,0,6,0,0.0,0.84,1,0,0.7288,1,2,dropped
STU02702,26,Riyadh,2024-08-29,0,7,13,0.3671,0.68,1,1,0.4097,1,1,at-risk
STU02703,28,Doha,2024-08-10,0,4,0,0.0,1.41,9,2,0.7437,1,2,dropped
STU02704,17,Alexandria,2024-02-02,0,4,5,0.2489,0.42,8,0,0.6978,1,2,dropped
STU02705,34,Amman,2024-04-23,1,3,1,0.056,0.22,3,1,0.6665,1,2,dropped
STU02706,31,Beirut,2024-02-10,0,3,2,0.1019,1.72,2,1,0.4891,1,1,at-risk
STU02707,17,Doha,2024-01-20,0,6,0,0.0083,0.14,1,7,0.6911,1,2,dropped
STU02708,21,Tunis,2024-07-24,0,6,30,1.0,13.47,6,19,0.0323,0,0,active
STU02709,17,Doha,2024-12-01,0,7,6,0.1686,4.04,29,4,0.3841,1,1,at-risk
STU02710,37,Baghdad,2024-05-26,0,7,3,0.084,0.68,8,0,0.6101,1,2,dropped
STU02711,36,Doha,2024-01-30,0,5,0,0.0029,0.12,10,1,0.6787,1,2,dropped
STU02712,24,Riyadh,2024-11-23,0,4,0,0.0,0.1,3,2,0.701,1,2,dropped
STU02713,17,Casablanca,2024-08-12,0,7,0,0.013,1.12,1,2,0.7315,1,2,dropped
STU02714,22,Cairo,2024-04-13,0,1,5,1.0,14.0,19,11,0.2018,0,0,active
STU02715,24,Baghdad,2024-05-26,0,5,6,0.228,0.54,10,1,0.5998,1,1,at-risk
STU02716,27,Dubai,2024-01-18,0,2,0,0.0,0.53,14,2,0.594,1,1,at-risk
STU02717,21,Doha,2024-09-18,0,4,8,0.4208,5.74,18,4,0.3072,1,1,at-risk
STU02718,22,Baghdad,2024-12-23,0,3,6,0.4008,2.32,17,7,0.3272,1,1,at-risk
STU02719,29,Dubai,2024-11-10,0,1,3,0.5733,7.09,17,14,0.2236,0,0,active
STU02720,19,Riyadh,2024-12-11,0,1,0,0.0262,2.61,16,2,0.3978,1,1,at-risk
STU02721,26,Cairo,2024-07-03,0,6,0,0.0,0.3,14,0,0.995,1,2,dropped
STU02722,24,Dubai,2024-12-01,0,7,15,0.4363,5.75,7,5,0.0291,0,0,active
STU02723,28,Cairo,2024-03-21,0,1,0,0.0,1.32,4,1,0.5878,1,1,at-risk
STU02724,24,Alexandria,2024-05-21,0,7,3,0.081,0.5,11,1,0.6316,1,2,dropped
STU02725,27,Tunis,2024-06-29,0,4,4,0.2092,2.75,13,5,0.5593,1,1,at-risk
STU02726,18,Tunis,2024-07-26,0,2,2,0.1928,0.71,1,2,0.8264,1,2,dropped
STU02727,27,Doha,2024-04-12,0,7,11,0.3267,2.32,1,4,0.22,0,0,active
STU02728,21,Baghdad,2024-01-08,0,3,0,0.0,0.29,10,1,0.6539,1,2,dropped
STU02729,17,Alexandria,2024-02-16,0,4,12,0.6038,7.84,8,5,0.0,0,0,active
STU02730,21,Baghdad,2024-05-25,0,3,0,0.0,0.33,24,2,0.7147,1,2,dropped
STU02731,23,Baghdad,2024-10-25,1,7,5,0.1479,0.23,8,1,0.7924,1,2,dropped
STU02732,20,Beirut,2024-06-26,0,4,3,0.1305,1.04,20,0,0.888,1,2,dropped
STU02733,27,Amman,2024-04-25,1,6,27,0.8923,10.92,10,12,0.0259,0,0,active
STU02734,21,Doha,2024-04-09,0,1,1,0.1914,3.15,38,5,0.5525,1,1,at-risk
STU02735,23,Casablanca,2024-07-25,0,3,0,0.0304,1.7,3,1,0.335,1,1,at-risk
STU02736,25,Doha,2024-01-03,0,1,2,0.4488,7.8,8,10,0.1353,0,0,active
STU02737,31,Amman,2024-03-30,0,7,0,0.0,0.45,1,0,0.7255,1,2,dropped
STU02738,17,Tunis,2024-09-16,0,4,7,0.3721,0.63,3,0,0.5538,1,1,at-risk
STU02739,24,Alexandria,2024-10-13,0,1,4,0.7348,7.39,1,7,0.0041,0,0,active
STU02740,27,Alexandria,2024-09-14,0,4,0,0.0,1.47,4,3,0.5886,1,1,at-risk
STU02741,21,Amman,2024-06-23,0,4,3,0.1525,2.64,8,5,0.5871,1,1,at-risk
STU02742,21,Alexandria,2024-09-19,0,5,3,0.1394,0.49,5,1,0.7736,1,2,dropped
STU02743,17,Amman,2024-10-02,0,7,8,0.2315,2.04,4,2,0.5135,1,1,at-risk
STU02744,22,Doha,2024-05-08,0,4,6,0.2932,0.77,11,1,0.6193,1,2,dropped
STU02745,17,Casablanca,2024-07-12,0,7,4,0.1136,0.8,7,1,0.5706,1,1,at-risk
STU02746,19,Doha,2024-09-04,0,5,5,0.2181,3.92,1,5,0.2659,0,0,active
STU02747,21,Dubai,2024-06-22,0,5,2,0.0832,3.26,1,7,0.4477,1,1,at-risk
STU02748,17,Casablanca,2024-12-14,0,5,3,0.1048,3.94,12,2,0.3517,1,1,at-risk
STU02749,17,Casablanca,2024-10-27,1,2,4,0.4109,3.11,22,4,0.5288,1,1,at-risk
STU02750,28,Cairo,2024-09-03,0,2,2,0.2062,1.02,5,1,0.7034,1,2,dropped
STU02751,24,Alexandria,2024-05-12,0,6,18,0.6142,8.66,9,9,0.0522,0,0,active
STU02752,30,Alexandria,2024-07-14,0,6,0,0.0,0.51,24,0,0.8029,1,2,dropped
STU02753,25,Dubai,2024-12-12,0,1,0,0.0,0.25,1,0,0.7503,1,2,dropped
STU02754,26,Dubai,2024-06-10,0,3,0,0.0,1.52,6,1,0.4401,1,1,at-risk
STU02755,24,Tunis,2024-06-29,0,4,9,0.4509,3.85,1,4,0.0154,0,0,active
STU02756,21,Baghdad,2024-10-01,0,6,3,0.0885,0.1,4,0,0.7257,1,2,dropped
STU02757,33,Cairo,2024-12-24,0,2,1,0.1144,0.27,2,1,0.7344,1,2,dropped
STU02758,36,Amman,2024-05-07,0,2,1,0.1382,1.95,13,2,0.3959,1,1,at-risk
STU02759,26,Amman,2024-02-17,0,4,3,0.1723,2.21,5,4,0.5703,1,1,at-risk
STU02760,24,Tunis,2024-12-10,0,2,3,0.3222,0.15,9,0,0.4367,1,1,at-risk
STU02761,29,Beirut,2024-02-08,0,6,0,0.0,0.7,3,1,0.6344,1,2,dropped
STU02762,30,Baghdad,2024-04-01,0,4,0,0.0,3.29,10,4,0.2726,0,0,active
STU02763,26,Casablanca,2024-06-09,0,6,0,0.0,0.1,1,1,0.7827,1,2,dropped
STU02764,22,Beirut,2024-04-21,1,1,1,0.1505,3.91,30,2,0.5533,1,1,at-risk
STU02765,28,Doha,2024-05-17,0,6,4,0.1211,2.19,1,4,0.4511,1,1,at-risk
STU02766,27,Riyadh,2024-12-15,0,4,3,0.1459,1.14,18,3,0.7849,1,2,dropped
STU02767,22,Dubai,2024-09-12,0,3,3,0.233,3.42,1,2,0.2308,0,0,active
STU02768,28,Dubai,2024-04-30,0,6,6,0.2019,1.39,1,1,0.7248,1,2,dropped
STU02769,21,Dubai,2024-05-15,0,6,5,0.1751,0.86,1,0,0.7349,1,2,dropped
STU02770,28,Dubai,2024-04-27,1,6,7,0.2297,1.06,32,2,0.9423,1,2,dropped
STU02771,19,Dubai,2024-05-07,0,4,0,0.0,2.59,6,5,0.4817,1,1,at-risk
STU02772,23,Doha,2024-07-01,0,2,1,0.0991,2.18,4,1,0.4817,1,1,at-risk
STU02773,27,Riyadh,2024-02-24,0,3,6,0.3988,5.4,1,7,0.1141,0,0,active
STU02774,20,Alexandria,2024-02-10,0,7,3,0.0782,1.56,5,1,0.4644,1,1,at-risk
STU02775,24,Casablanca,2024-11-10,0,6,5,0.1625,3.59,1,5,0.2763,0,0,active
STU02776,25,Cairo,2024-10-04,0,7,16,0.4581,4.29,3,3,0.1494,0,0,active
STU02777,23,Cairo,2024-09-03,0,2,0,0.0356,1.91,13,1,0.3268,1,1,at-risk
STU02778,21,Beirut,2024-11-13,0,4,0,0.0,0.51,1,1,0.6393,1,2,dropped
STU02779,17,Beirut,2024-09-09,0,6,0,0.0,1.86,3,1,0.6108,1,2,dropped
STU02780,17,Doha,2024-05-20,0,1,3,0.6107,11.01,6,13,0.0703,0,0,active
STU02781,24,Casablanca,2024-04-03,0,4,0,0.0,1.11,11,2,0.6767,1,2,dropped
STU02782,21,Baghdad,2024-05-23,0,6,11,0.364,3.5,29,1,0.1811,0,0,active
STU02783,19,Tunis,2024-04-23,1,5,7,0.2959,2.62,39,1,0.7914,1,2,dropped
STU02784,25,Doha,2024-03-06,0,5,10,0.3932,5.64,1,4,0.0,0,0,active
STU02785,20,Cairo,2024-09-26,0,1,2,0.3139,2.61,7,3,0.2406,0,0,active
STU02786,19,Tunis,2024-09-01,0,6,19,0.6303,5.94,10,5,0.0,0,0,active
STU02787,23,Baghdad,2024-01-17,0,5,0,0.0057,0.13,3,2,0.493,1,1,at-risk
STU02788,26,Baghdad,2024-06-26,0,1,1,0.2155,0.95,7,0,0.7301,1,2,dropped
STU02789,28,Tunis,2024-12-17,0,2,9,0.9006,8.52,1,13,0.0,0,0,active
STU02790,17,Riyadh,2024-08-22,0,6,6,0.1991,3.72,4,7,0.3738,1,1,at-risk
STU02791,17,Alexandria,2024-12-23,0,3,0,0.027,2.04,28,2,0.5754,1,1,at-risk
STU02792,29,Baghdad,2024-08-23,0,5,4,0.1791,0.32,2,2,0.7834,1,2,dropped
STU02793,30,Beirut,2024-12-18,0,6,17,0.5541,3.86,17,0,0.305,1,1,at-risk
STU02794,24,Cairo,2024-01-07,0,3,0,0.0,1.99,7,2,0.3909,1,1,at-risk
STU02795,28,Dubai,2024-07-13,0,6,1,0.0476,0.15,2,1,0.5785,1,1,at-risk
STU02796,25,Doha,2024-02-21,0,6,27,0.9108,8.15,1,15,0.1172,0,0,active
STU02797,27,Beirut,2024-07-04,0,6,3,0.0992,1.92,8,1,0.6041,1,2,dropped
STU02798,29,Doha,2024-05-12,0,4,13,0.6364,4.77,4,2,0.1333,0,0,active
STU02799,27,Riyadh,2024-10-07,0,4,7,0.3333,4.11,3,4,0.1823,0,0,active
STU02800,27,Amman,2024-05-01,0,7,3,0.0906,0.85,8,0,0.7445,1,2,dropped
STU02801,19,Amman,2024-08-29,0,6,10,0.326,7.8,10,8,0.0496,0,0,active
STU02802,28,Doha,2024-06-24,0,5,3,0.1005,0.1,4,0,0.7744,1,2,dropped
STU02803,18,Beirut,2024-04-04,0,2,3,0.2536,0.65,4,0,0.7808,1,2,dropped
STU02804,18,Casablanca,2024-08-05,0,2,4,0.3659,1.02,6,1,0.5105,1,1,at-risk
STU02805,33,Dubai,2024-08-02,0,3,8,0.5463,4.52,1,5,0.124,0,0,active
STU02806,29,Beirut,2024-07-05,0,3,0,0.0,0.63,4,1,0.5805,1,1,at-risk
STU02807,23,Tunis,2024-05-23,0,3,1,0.0354,2.54,6,2,0.4418,1,1,at-risk
STU02808,32,Casablanca,2024-04-02,0,1,0,0.0,0.5,1,2,0.5525,1,1,at-risk
STU02809,24,Doha,2024-03-08,0,5,2,0.0791,1.18,19,3,0.6817,1,2,dropped
STU02810,27,Doha,2024-12-17,0,4,3,0.1282,2.48,7,2,0.6231,1,2,dropped
STU02811,23,Dubai,2024-02-21,0,1,1,0.1714,1.31,5,2,0.6276,1,2,dropped
STU02812,27,Amman,2024-04-30,0,1,1,0.1998,2.38,5,2,0.6537,1,2,dropped
STU02813,17,Baghdad,2024-08-09,0,3,6,0.3766,5.12,4,8,0.0794,0,0,active
STU02814,22,Tunis,2024-04-10,0,5,21,0.8518,9.72,4,9,0.0,0,0,active
STU02815,23,Riyadh,2024-03-17,0,2,1,0.0507,0.53,3,1,0.6815,1,2,dropped
STU02816,23,Casablanca,2024-01-05,0,7,3,0.0927,3.6,9,1,0.329,1,1,at-risk
STU02817,17,Riyadh,2024-08-03,0,2,2,0.1502,0.55,2,0,0.7005,1,2,dropped
STU02818,22,Casablanca,2024-03-09,0,6,3,0.0991,2.22,4,5,0.5902,1,1,at-risk
STU02819,19,Baghdad,2024-09-30,0,2,4,0.3736,2.79,8,4,0.0981,0,0,active
STU02820,30,Beirut,2024-09-06,0,5,20,0.806,8.38,10,14,0.0,0,0,active
STU02821,28,Amman,2024-05-08,0,6,0,0.0,0.2,5,0,0.6639,1,2,dropped
STU02822,25,Baghdad,2024-10-17,1,5,4,0.1754,1.04,5,1,0.7988,1,2,dropped
STU02823,24,Cairo,2024-07-22,0,1,2,0.4938,8.23,1,9,0.1417,0,0,active
STU02824,30,Alexandria,2024-12-19,0,4,7,0.3522,5.3,2,7,0.1248,0,0,active
STU02825,33,Riyadh,2024-01-31,0,6,15,0.4843,3.61,10,6,0.0208,0,0,active
STU02826,21,Dubai,2024-05-10,0,6,17,0.5513,6.46,18,12,0.1754,0,0,active
STU02827,27,Casablanca,2024-11-18,0,5,7,0.2905,3.77,19,3,0.4424,1,1,at-risk
STU02828,32,Alexandria,2024-08-18,0,1,3,0.6029,7.24,4,4,0.0492,0,0,active
STU02829,25,Beirut,2024-05-13,0,2,6,0.6115,10.3,11,13,0.1101,0,0,active
STU02830,25,Beirut,2024-07-03,0,6,0,0.0,1.06,5,1,0.6438,1,2,dropped
STU02831,28,Baghdad,2024-10-12,0,5,5,0.181,3.62,1,6,0.3208,1,1,at-risk
STU02832,29,Amman,2024-06-25,0,6,16,0.5348,3.83,4,3,0.1411,0,0,active
STU02833,36,Cairo,2024-07-29,0,5,5,0.2094,3.02,6,5,0.2552,0,0,active
STU02834,23,Alexandria,2024-06-28,0,1,2,0.3162,3.39,11,8,0.1585,0,0,active
STU02835,28,Doha,2024-04-11,0,7,9,0.2471,1.63,3,6,0.4167,1,1,at-risk
STU02836,22,Doha,2024-10-21,1,7,8,0.2206,4.01,1,5,0.3558,1,1,at-risk
STU02837,25,Baghdad,2024-03-30,0,2,0,0.0,3.81,30,6,0.3547,1,1,at-risk
STU02838,19,Amman,2024-06-30,0,6,0,0.0,2.14,4,0,0.5047,1,1,at-risk
STU02839,20,Beirut,2024-12-10,0,6,3,0.1011,1.43,13,0,0.7343,1,2,dropped
STU02840,20,Baghdad,2024-09-06,0,2,4,0.4265,8.61,5,6,0.0,0,0,active
STU02841,23,Casablanca,2024-02-10,0,6,11,0.3579,5.7,2,5,0.0692,0,0,active
STU02842,19,Tunis,2024-11-10,0,7,10,0.2883,5.39,3,5,0.3979,1,1,at-risk
STU02843,23,Amman,2024-08-25,0,5,17,0.6723,12.11,9,11,0.0879,0,0,active
STU02844,28,Riyadh,2024-03-26,0,3,3,0.2086,1.15,17,3,0.7667,1,2,dropped
STU02845,17,Beirut,2024-08-03,0,7,0,0.0,0.6,7,1,0.7104,1,2,dropped
STU02846,24,Doha,2024-10-19,1,1,2,0.4399,3.66,3,3,0.1949,0,0,active
STU02847,25,Tunis,2024-02-06,0,2,3,0.2958,3.74,14,1,0.2674,0,0,active
STU02848,21,Alexandria,2024-03-23,0,5,2,0.0934,2.51,15,3,0.7143,1,2,dropped
STU02849,18,Beirut,2024-04-26,1,1,3,0.5832,6.58,3,7,0.3884,1,1,at-risk
STU02850,21,Beirut,2024-06-11,0,6,0,0.0,2.18,6,2,0.456,1,1,at-risk
STU02851,17,Amman,2024-12-29,0,5,6,0.2444,1.2,2,1,0.7931,1,2,dropped
STU02852,22,Amman,2024-11-05,1,6,0,0.0,0.27,18,1,1.0,1,2,dropped
STU02853,28,Tunis,2024-05-18,0,7,7,0.1885,1.72,9,2,0.3903,1,1,at-risk
STU02854,25,Casablanca,2024-07-04,0,1,1,0.2053,3.34,4,3,0.4005,1,1,at-risk
STU02855,32,Doha,2024-09-23,0,4,3,0.1626,1.04,2,2,0.7833,1,2,dropped
STU02856,27,Casablanca,2024-07-30,0,1,1,0.2438,0.28,1,1,0.7141,1,2,dropped
STU02857,21,Riyadh,2024-04-04,0,6,0,0.0,0.38,30,1,0.5973,1,1,at-risk
STU02858,17,Cairo,2024-03-05,0,3,0,0.0,1.06,3,1,0.722,1,2,dropped
STU02859,17,Dubai,2024-12-04,0,7,33,0.9557,12.43,1,10,0.0,0,0,active
STU02860,23,Amman,2024-12-24,0,6,17,0.5648,5.11,9,10,0.0999,0,0,active
STU02861,26,Alexandria,2024-04-17,1,6,8,0.2566,2.88,17,2,0.7657,1,2,dropped
STU02862,17,Riyadh,2024-07-22,0,7,0,0.0,0.44,8,2,0.6215,1,2,dropped
STU02863,20,Alexandria,2024-02-18,0,6,0,0.0,2.1,11,0,0.495,1,1,at-risk
STU02864,34,Alexandria,2024-08-30,0,7,6,0.1724,0.78,11,0,0.7875,1,2,dropped
STU02865,25,Baghdad,2024-01-28,0,5,4,0.158,0.43,9,1,0.6874,1,2,dropped
STU02866,23,Cairo,2024-07-22,0,4,5,0.2513,2.31,1,1,0.3701,1,1,at-risk
STU02867,21,Baghdad,2024-02-12,0,4,0,0.0012,2.64,15,4,0.7662,1,2,dropped
STU02868,17,Alexandria,2024-05-14,0,5,4,0.17,3.86,17,4,0.492,1,1,at-risk
STU02869,25,Doha,2024-03-20,0,2,3,0.2555,2.59,2,1,0.4178,1,1,at-risk
STU02870,26,Alexandria,2024-12-01,0,1,0,0.0,0.18,17,1,0.8181,1,2,dropped
STU02871,20,Tunis,2024-06-07,0,7,26,0.7289,11.43,22,18,0.0995,0,0,active
STU02872,27,Dubai,2024-05-06,0,5,0,0.0,1.66,1,3,0.3669,1,1,at-risk
STU02873,21,Amman,2024-08-14,0,4,2,0.0857,3.41,14,2,0.1759,0,0,active
STU02874,30,Riyadh,2024-03-08,0,4,2,0.0898,1.52,16,2,0.6319,1,2,dropped
STU02875,29,Baghdad,2024-03-28,0,1,0,0.0,0.1,1,1,0.5476,1,1,at-risk
STU02876,23,Cairo,2024-01-18,0,3,5,0.3285,6.1,3,4,0.0,0,0,active
STU02877,28,Beirut,2024-06-15,0,7,0,0.0,0.85,1,0,0.8705,1,2,dropped
STU02878,27,Casablanca,2024-08-27,0,2,4,0.3557,4.31,1,5,0.2409,0,0,active
STU02879,28,Baghdad,2024-05-19,0,1,4,0.8222,12.28,7,19,0.0535,0,0,active
STU02880,33,Baghdad,2024-08-15,0,5,11,0.4462,3.96,10,6,0.1151,0,0,active
STU02881,17,Riyadh,2024-12-23,0,2,1,0.0606,1.95,3,3,0.4687,1,1,at-risk
STU02882,17,Baghdad,2024-03-31,0,5,6,0.2341,3.19,3,4,0.3103,1,1,at-risk
STU02883,19,Doha,2024-11-01,1,4,3,0.1604,1.29,5,3,0.8975,1,2,dropped
STU02884,22,Casablanca,2024-11-19,0,3,2,0.1356,0.33,1,0,0.6628,1,2,dropped
STU02885,19,Doha,2024-08-10,0,2,0,0.0476,1.69,1,2,0.4181,1,1,at-risk
STU02886,24,Baghdad,2024-11-23,0,6,1,0.0219,1.36,24,3,0.6264,1,2,dropped
STU02887,20,Baghdad,2024-06-07,0,1,1,0.2636,1.57,5,1,0.3394,1,1,at-risk
STU02888,29,Beirut,2024-09-03,0,2,6,0.6486,4.31,11,8,0.0,0,0,active
STU02889,27,Baghdad,2024-04-26,1,6,0,0.0152,2.66,4,4,0.5777,1,1,at-risk
STU02890,23,Alexandria,2024-08-14,0,1,0,0.0,0.2,7,3,0.6878,1,2,dropped
STU02891,25,Amman,2024-07-06,0,3,6,0.433,2.61,1,4,0.141,0,0,active
STU02892,19,Tunis,2024-05-13,0,6,21,0.7035,7.85,9,10,0.1081,0,0,active
STU02893,23,Riyadh,2024-06-04,0,5,1,0.0326,0.84,9,0,0.5653,1,1,at-risk
STU02894,27,Cairo,2024-01-01,0,5,6,0.258,5.52,11,12,0.2779,0,0,active
STU02895,28,Baghdad,2024-03-10,0,3,0,0.0043,0.1,15,2,0.8566,1,2,dropped
STU02896,27,Beirut,2024-05-26,0,4,5,0.2466,2.37,1,5,0.5026,1,1,at-risk
STU02897,23,Casablanca,2024-09-30,0,2,1,0.0961,2.57,6,4,0.5236,1,1,at-risk
STU02898,28,Cairo,2024-12-18,0,6,3,0.0869,1.38,7,2,0.5404,1,1,at-risk
STU02899,25,Casablanca,2024-09-01,0,6,23,0.7676,12.11,11,14,0.0,0,0,active
STU02900,24,Amman,2024-01-05,0,4,3,0.1685,2.18,5,2,0.4698,1,1,at-risk
STU02901,22,Tunis,2024-05-29,0,4,5,0.2703,4.84,31,5,0.4575,1,1,at-risk
STU02902,26,Doha,2024-04-28,1,4,6,0.3052,1.29,2,1,0.7211,1,2,dropped
STU02903,24,Cairo,2024-10-07,0,3,3,0.1839,3.94,2,4,0.2752,0,0,active
STU02904,27,Beirut,2024-04-06,0,5,0,0.0,1.53,14,1,0.3308,1,1,at-risk
STU02905,17,Tunis,2024-10-14,0,6,3,0.0919,0.18,6,0,0.6848,1,2,dropped
STU02906,24,Tunis,2024-07-21,0,2,1,0.0884,0.83,17,1,0.797,1,2,dropped
STU02907,17,Dubai,2024-03-24,0,5,0,0.002,1.46,16,2,0.6064,1,2,dropped
STU02908,17,Tunis,2024-07-12,0,2,3,0.2979,2.4,1,2,0.5566,1,1,at-risk
STU02909,30,Dubai,2024-05-14,0,1,1,0.1868,3.14,8,4,0.2848,0,0,active
STU02910,22,Alexandria,2024-08-04,0,2,2,0.1656,2.67,16,0,0.6093,1,2,dropped
STU02911,20,Dubai,2024-09-21,0,6,14,0.4731,3.2,7,9,0.0998,0,0,active
STU02912,25,Doha,2024-12-21,0,5,3,0.1378,3.04,24,1,0.4738,1,1,at-risk
STU02913,21,Amman,2024-05-25,0,5,11,0.4359,3.55,2,5,0.1934,0,0,active
STU02914,31,Baghdad,2024-05-17,0,7,14,0.3958,2.57,23,4,0.2805,0,0,active
STU02915,27,Tunis,2024-04-06,0,2,4,0.3935,3.54,1,5,0.2291,0,0,active
STU02916,29,Alexandria,2024-04-03,0,6,1,0.0226,0.69,8,0,0.6434,1,2,dropped
STU02917,18,Riyadh,2024-05-28,0,3,0,0.0,0.81,11,1,0.7401,1,2,dropped
STU02918,28,Alexandria,2024-11-22,0,3,0,0.0,0.52,3,0,0.6426,1,2,dropped
STU02919,21,Casablanca,2024-11-12,0,3,4,0.2437,3.27,32,5,0.3612,1,1,at-risk
STU02920,20,Casablanca,2024-05-19,0,5,8,0.322,2.43,4,8,0.3121,1,1,at-risk
STU02921,29,Doha,2024-09-08,0,2,1,0.0751,0.78,8,2,0.4942,1,1,at-risk
STU02922,33,Dubai,2024-06-13,0,5,15,0.5898,6.89,8,9,0.0133,0,0,active
STU02923,19,Cairo,2024-03-18,0,2,1,0.0997,0.35,7,0,0.6988,1,2,dropped
STU02924,32,Cairo,2024-09-30,0,7,6,0.182,1.1,17,1,0.7327,1,2,dropped
STU02925,25,Cairo,2024-04-05,0,2,7,0.7247,14.0,11,20,0.0,0,0,active
STU02926,22,Alexandria,2024-05-24,0,6,0,0.0,0.14,24,1,0.5812,1,1,at-risk
STU02927,19,Amman,2024-03-05,0,6,20,0.6585,9.32,1,8,0.0033,0,0,active
STU02928,17,Casablanca,2024-01-05,0,2,1,0.0615,0.96,11,0,0.6259,1,2,dropped
STU02929,17,Dubai,2024-02-16,0,7,0,0.0,0.1,10,1,0.6121,1,2,dropped
STU02930,29,Riyadh,2024-01-08,0,1,1,0.1535,5.0,13,7,0.3498,1,1,at-risk
STU02931,21,Casablanca,2024-04-21,1,5,10,0.401,2.04,4,1,0.5144,1,1,at-risk
STU02932,17,Beirut,2024-08-03,0,3,7,0.4805,3.47,12,4,0.2094,0,0,active
STU02933,28,Amman,2024-09-12,0,1,1,0.2132,0.58,2,0,0.568,1,1,at-risk
STU02934,28,Beirut,2024-08-25,0,3,2,0.1608,1.71,18,5,0.5408,1,1,at-risk
STU02935,29,Cairo,2024-06-18,0,4,4,0.2116,4.13,1,4,0.2629,0,0,active
STU02936,25,Alexandria,2024-03-15,0,7,0,0.0,0.44,21,1,0.6269,1,2,dropped
STU02937,34,Cairo,2024-05-16,0,7,0,0.0,2.14,2,0,0.3952,1,1,at-risk
STU02938,17,Tunis,2024-02-06,0,6,3,0.1109,2.09,2,2,0.5087,1,1,at-risk
STU02939,17,Baghdad,2024-08-28,0,7,13,0.3721,4.73,1,9,0.2399,0,0,active
STU02940,24,Riyadh,2024-04-08,0,1,1,0.1384,2.48,15,5,0.5214,1,1,at-risk
